service,fiscal_year,year,start_year,diagnosis_category,sex,age_group,rate_per_100k,ci_low,ci_high
hospitalisation,2022-2023,2023,2022,Schizophrenic and psychotic disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2022-2023,2023,2022,Mood disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2022-2023,2023,2022,Mood disorders,Male,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2022-2023,2023,2022,Mood disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2022-2023,2023,2022,Anxiety disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2022-2023,2023,2022,Anxiety disorders,Male,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2022-2023,2023,2022,Anxiety disorders,Total,Agegroup:5–9years–95%CI,1.0,1.0,1.0
hospitalisation,2022-2023,2023,2022,Personality disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2022-2023,2023,2022,Personality disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2022-2023,2023,2022,Personality disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2022-2023,2023,2022,Other disorders,Female,Agegroup:5–9years–95%CI,10.0,10.0,14.0
hospitalisation,2022-2023,2023,2022,Other disorders,Male,Agegroup:5–9years–95%CI,22.0,22.0,28.0
hospitalisation,2022-2023,2023,2022,Other disorders,Total,Agegroup:5–9years–95%CI,17.0,17.0,21.0
hospitalisation,2022-2023,2023,2022,   Trauma- and stressor-related disorders,Female,Agegroup:5–9years–95%CI,1.0,1.0,3.0
hospitalisation,2022-2023,2023,2022,   Trauma- and stressor-related disorders,Male,Agegroup:5–9years–95%CI,2.0,2.0,4.0
hospitalisation,2022-2023,2023,2022,   Trauma- and stressor-related disorders,Total,Agegroup:5–9years–95%CI,2.0,2.0,3.0
hospitalisation,2022-2023,2023,2022,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:5–9years–95%CI,1.0,1.0,3.0
hospitalisation,2022-2023,2023,2022,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:5–9years–95%CI,4.0,4.0,7.0
hospitalisation,2022-2023,2023,2022,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:5–9years–95%CI,3.0,3.0,5.0
hospitalisation,2022-2023,2023,2022,   Eating and feeding disorders,Female,Agegroup:5–9years–95%CI,1.0,1.0,3.0
hospitalisation,2022-2023,2023,2022,   Eating and feeding disorders,Male,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2022-2023,2023,2022,   Eating and feeding disorders,Total,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2022-2023,2023,2022,   Tic disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2022-2023,2023,2022,   Tic disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2022-2023,2023,2022,   Tic disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2022-2023,2023,2022,   ADHD,Female,Agegroup:5–9years–95%CI,2.0,2.0,4.0
hospitalisation,2022-2023,2023,2022,   ADHD,Male,Agegroup:5–9years–95%CI,7.0,7.0,11.0
hospitalisation,2022-2023,2023,2022,   ADHD,Total,Agegroup:5–9years–95%CI,5.0,5.0,7.0
hospitalisation,2023-2024,2024,2023,Neurocognitive disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Neurocognitive disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Neurocognitive disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Substance-related disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Substance-related disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,Substance-related disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Schizophrenic and psychotic disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Schizophrenic and psychotic disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Schizophrenic and psychotic disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Mood disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,Mood disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,Mood disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,Anxiety disorders,Female,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2023-2024,2024,2023,Anxiety disorders,Male,Agegroup:5–9years–95%CI,1.0,1.0,3.0
hospitalisation,2023-2024,2024,2023,Anxiety disorders,Total,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2023-2024,2024,2023,Personality disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,Personality disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,0.0
hospitalisation,2023-2024,2024,2023,Personality disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,Other disorders,Female,Agegroup:5–9years–95%CI,12.0,12.0,16.0
hospitalisation,2023-2024,2024,2023,Other disorders,Male,Agegroup:5–9years–95%CI,24.0,24.0,30.0
hospitalisation,2023-2024,2024,2023,Other disorders,Total,Agegroup:5–9years–95%CI,19.0,19.0,23.0
hospitalisation,2023-2024,2024,2023,   Trauma- and stressor-related disorders,Female,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2023-2024,2024,2023,   Trauma- and stressor-related disorders,Male,Agegroup:5–9years–95%CI,2.0,2.0,4.0
hospitalisation,2023-2024,2024,2023,   Trauma- and stressor-related disorders,Total,Agegroup:5–9years–95%CI,2.0,2.0,3.0
hospitalisation,2023-2024,2024,2023,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2023-2024,2024,2023,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:5–9years–95%CI,5.0,5.0,7.0
hospitalisation,2023-2024,2024,2023,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:5–9years–95%CI,3.0,3.0,5.0
hospitalisation,2023-2024,2024,2023,   Eating and feeding disorders,Female,Agegroup:5–9years–95%CI,2.0,2.0,4.0
hospitalisation,2023-2024,2024,2023,   Eating and feeding disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,2.0
hospitalisation,2023-2024,2024,2023,   Eating and feeding disorders,Total,Agegroup:5–9years–95%CI,1.0,1.0,2.0
hospitalisation,2023-2024,2024,2023,   Tic disorders,Female,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,   Tic disorders,Male,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,   Tic disorders,Total,Agegroup:5–9years–95%CI,0.0,0.0,1.0
hospitalisation,2023-2024,2024,2023,   ADHD,Female,Agegroup:5–9years–95%CI,2.0,2.0,4.0
hospitalisation,2023-2024,2024,2023,   ADHD,Male,Agegroup:5–9years–95%CI,7.0,7.0,11.0
hospitalisation,2023-2024,2024,2023,   ADHD,Total,Agegroup:5–9years–95%CI,5.0,5.0,7.0
hospitalisation,2018-2019,2019,2018,Neurocognitive disorders,Female,Agegroup:10–14years–Rate,1.0,,
hospitalisation,2018-2019,2019,2018,Neurocognitive disorders,Male,Agegroup:10–14years–Rate,0.7,,
hospitalisation,2018-2019,2019,2018,Neurocognitive disorders,Total,Agegroup:10–14years–Rate,0.8,,
hospitalisation,2018-2019,2019,2018,Substance-related disorders,Female,Agegroup:10–14years–Rate,10.6,,
hospitalisation,2018-2019,2019,2018,Substance-related disorders,Male,Agegroup:10–14years–Rate,6.1,,
hospitalisation,2018-2019,2019,2018,Substance-related disorders,Total,Agegroup:10–14years–Rate,8.3,,
hospitalisation,2018-2019,2019,2018,Schizophrenic and psychotic disorders,Female,Agegroup:10–14years–Rate,8.9,,
hospitalisation,2018-2019,2019,2018,Schizophrenic and psychotic disorders,Male,Agegroup:10–14years–Rate,7.7,,
hospitalisation,2018-2019,2019,2018,Schizophrenic and psychotic disorders,Total,Agegroup:10–14years–Rate,8.3,,
hospitalisation,2018-2019,2019,2018,Mood disorders,Female,Agegroup:10–14years–Rate,138.4,,
hospitalisation,2018-2019,2019,2018,Mood disorders,Male,Agegroup:10–14years–Rate,37.9,,
hospitalisation,2018-2019,2019,2018,Mood disorders,Total,Agegroup:10–14years–Rate,86.9,,
hospitalisation,2018-2019,2019,2018,Anxiety disorders,Female,Agegroup:10–14years–Rate,58.2,,
hospitalisation,2018-2019,2019,2018,Anxiety disorders,Male,Agegroup:10–14years–Rate,22.9,,
hospitalisation,2018-2019,2019,2018,Anxiety disorders,Total,Agegroup:10–14years–Rate,40.2,,
hospitalisation,2018-2019,2019,2018,Personality disorders,Female,Agegroup:10–14years–Rate,16.5,,
hospitalisation,2018-2019,2019,2018,Personality disorders,Male,Agegroup:10–14years–Rate,1.9,,
hospitalisation,2018-2019,2019,2018,Personality disorders,Total,Agegroup:10–14years–Rate,9.0,,
hospitalisation,2018-2019,2019,2018,Other disorders,Female,Agegroup:10–14years–Rate,251.7,,
hospitalisation,2018-2019,2019,2018,Other disorders,Male,Agegroup:10–14years–Rate,142.6,,
hospitalisation,2018-2019,2019,2018,Other disorders,Total,Agegroup:10–14years–Rate,195.8,,
hospitalisation,2018-2019,2019,2018,   Trauma- and stressor-related disorders,Female,Agegroup:10–14years–Rate,142.5,,
hospitalisation,2018-2019,2019,2018,   Trauma- and stressor-related disorders,Male,Agegroup:10–14years–Rate,48.7,,
hospitalisation,2018-2019,2019,2018,   Trauma- and stressor-related disorders,Total,Agegroup:10–14years–Rate,94.5,,
hospitalisation,2018-2019,2019,2018,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:10–14years–Rate,31.6,,
hospitalisation,2018-2019,2019,2018,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:10–14years–Rate,32.4,,
hospitalisation,2018-2019,2019,2018,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:10–14years–Rate,32.0,,
hospitalisation,2018-2019,2019,2018,   Eating and feeding disorders,Female,Agegroup:10–14years–Rate,36.0,,
hospitalisation,2018-2019,2019,2018,   Eating and feeding disorders,Male,Agegroup:10–14years–Rate,5.7,,
hospitalisation,2018-2019,2019,2018,   Eating and feeding disorders,Total,Agegroup:10–14years–Rate,20.5,,
hospitalisation,2018-2019,2019,2018,   Tic disorders,Female,Agegroup:10–14years–Rate,0.2,,
hospitalisation,2018-2019,2019,2018,   Tic disorders,Male,Agegroup:10–14years–Rate,2.2,,
hospitalisation,2018-2019,2019,2018,   Tic disorders,Total,Agegroup:10–14years–Rate,1.2,,
hospitalisation,2018-2019,2019,2018,   ADHD,Female,Agegroup:10–14years–Rate,20.2,,
hospitalisation,2018-2019,2019,2018,   ADHD,Male,Agegroup:10–14years–Rate,29.8,,
hospitalisation,2018-2019,2019,2018,   ADHD,Total,Agegroup:10–14years–Rate,25.1,,
hospitalisation,2019-2020,2020,2019,Neurocognitive disorders,Female,Agegroup:10–14years–Rate,0.3,,
hospitalisation,2019-2020,2020,2019,Neurocognitive disorders,Male,Agegroup:10–14years–Rate,1.1,,
hospitalisation,2019-2020,2020,2019,Neurocognitive disorders,Total,Agegroup:10–14years–Rate,0.7,,
hospitalisation,2019-2020,2020,2019,Substance-related disorders,Female,Agegroup:10–14years–Rate,11.6,,
hospitalisation,2019-2020,2020,2019,Substance-related disorders,Male,Agegroup:10–14years–Rate,6.4,,
hospitalisation,2019-2020,2020,2019,Substance-related disorders,Total,Agegroup:10–14years–Rate,8.9,,
hospitalisation,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Female,Agegroup:10–14years–Rate,7.6,,
hospitalisation,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Male,Agegroup:10–14years–Rate,5.2,,
hospitalisation,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Total,Agegroup:10–14years–Rate,6.4,,
hospitalisation,2019-2020,2020,2019,Mood disorders,Female,Agegroup:10–14years–Rate,128.1,,
hospitalisation,2019-2020,2020,2019,Mood disorders,Male,Agegroup:10–14years–Rate,37.0,,
hospitalisation,2019-2020,2020,2019,Mood disorders,Total,Agegroup:10–14years–Rate,81.3,,
hospitalisation,2019-2020,2020,2019,Anxiety disorders,Female,Agegroup:10–14years–Rate,65.7,,
hospitalisation,2019-2020,2020,2019,Anxiety disorders,Male,Agegroup:10–14years–Rate,20.5,,
hospitalisation,2019-2020,2020,2019,Anxiety disorders,Total,Agegroup:10–14years–Rate,42.5,,
hospitalisation,2019-2020,2020,2019,Personality disorders,Female,Agegroup:10–14years–Rate,17.5,,
hospitalisation,2019-2020,2020,2019,Personality disorders,Male,Agegroup:10–14years–Rate,2.5,,
hospitalisation,2019-2020,2020,2019,Personality disorders,Total,Agegroup:10–14years–Rate,9.8,,
hospitalisation,2019-2020,2020,2019,Other disorders,Female,Agegroup:10–14years–Rate,242.0,,
hospitalisation,2019-2020,2020,2019,Other disorders,Male,Agegroup:10–14years–Rate,137.7,,
hospitalisation,2019-2020,2020,2019,Other disorders,Total,Agegroup:10–14years–Rate,188.4,,
hospitalisation,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Female,Agegroup:10–14years–Rate,130.1,,
hospitalisation,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Male,Agegroup:10–14years–Rate,41.8,,
hospitalisation,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Total,Agegroup:10–14years–Rate,84.7,,
hospitalisation,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:10–14years–Rate,28.7,,
hospitalisation,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:10–14years–Rate,34.9,,
hospitalisation,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:10–14years–Rate,31.9,,
hospitalisation,2019-2020,2020,2019,   Eating and feeding disorders,Female,Agegroup:10–14years–Rate,35.6,,
hospitalisation,2019-2020,2020,2019,   Eating and feeding disorders,Male,Agegroup:10–14years–Rate,5.9,,
hospitalisation,2019-2020,2020,2019,   Eating and feeding disorders,Total,Agegroup:10–14years–Rate,20.4,,
hospitalisation,2019-2020,2020,2019,   Tic disorders,Female,Agegroup:10–14years–Rate,0.6,,
hospitalisation,2019-2020,2020,2019,   Tic disorders,Male,Agegroup:10–14years–Rate,2.7,,
hospitalisation,2019-2020,2020,2019,   Tic disorders,Total,Agegroup:10–14years–Rate,1.7,,
hospitalisation,2019-2020,2020,2019,   ADHD,Female,Agegroup:10–14years–Rate,21.1,,
hospitalisation,2019-2020,2020,2019,   ADHD,Male,Agegroup:10–14years–Rate,32.0,,
hospitalisation,2019-2020,2020,2019,   ADHD,Total,Agegroup:10–14years–Rate,26.7,,
hospitalisation,2020-2021,2021,2020,Neurocognitive disorders,Female,Agegroup:10–14years–Rate,0.8,,
hospitalisation,2020-2021,2021,2020,Neurocognitive disorders,Male,Agegroup:10–14years–Rate,0.3,,
hospitalisation,2020-2021,2021,2020,Neurocognitive disorders,Total,Agegroup:10–14years–Rate,0.5,,
hospitalisation,2020-2021,2021,2020,Substance-related disorders,Female,Agegroup:10–14years–Rate,9.6,,
hospitalisation,2020-2021,2021,2020,Substance-related disorders,Male,Agegroup:10–14years–Rate,4.9,,
hospitalisation,2020-2021,2021,2020,Substance-related disorders,Total,Agegroup:10–14years–Rate,7.2,,
hospitalisation,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Female,Agegroup:10–14years–Rate,7.4,,
hospitalisation,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Male,Agegroup:10–14years–Rate,6.4,,
hospitalisation,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Total,Agegroup:10–14years–Rate,6.9,,
hospitalisation,2020-2021,2021,2020,Mood disorders,Female,Agegroup:10–14years–Rate,146.0,,
hospitalisation,2020-2021,2021,2020,Mood disorders,Male,Agegroup:10–14years–Rate,26.0,,
hospitalisation,2020-2021,2021,2020,Mood disorders,Total,Agegroup:10–14years–Rate,84.3,,
hospitalisation,2020-2021,2021,2020,Anxiety disorders,Female,Agegroup:10–14years–Rate,66.1,,
hospitalisation,2020-2021,2021,2020,Anxiety disorders,Male,Agegroup:10–14years–Rate,14.9,,
hospitalisation,2020-2021,2021,2020,Anxiety disorders,Total,Agegroup:10–14years–Rate,39.8,,
hospitalisation,2020-2021,2021,2020,Personality disorders,Female,Agegroup:10–14years–Rate,18.1,,
hospitalisation,2020-2021,2021,2020,Personality disorders,Male,Agegroup:10–14years–Rate,2.1,,
hospitalisation,2020-2021,2021,2020,Personality disorders,Total,Agegroup:10–14years–Rate,9.9,,
hospitalisation,2020-2021,2021,2020,Other disorders,Female,Agegroup:10–14years–Rate,252.6,,
hospitalisation,2020-2021,2021,2020,Other disorders,Male,Agegroup:10–14years–Rate,96.1,,
hospitalisation,2020-2021,2021,2020,Other disorders,Total,Agegroup:10–14years–Rate,172.1,,
hospitalisation,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Female,Agegroup:10–14years–Rate,124.2,,
hospitalisation,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Male,Agegroup:10–14years–Rate,28.4,,
hospitalisation,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Total,Agegroup:10–14years–Rate,74.9,,
hospitalisation,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:10–14years–Rate,22.0,,
hospitalisation,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:10–14years–Rate,21.5,,
hospitalisation,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:10–14years–Rate,21.7,,
hospitalisation,2020-2021,2021,2020,   Eating and feeding disorders,Female,Agegroup:10–14years–Rate,59.8,,
hospitalisation,2020-2021,2021,2020,   Eating and feeding disorders,Male,Agegroup:10–14years–Rate,6.3,,
hospitalisation,2020-2021,2021,2020,   Eating and feeding disorders,Total,Agegroup:10–14years–Rate,32.3,,
hospitalisation,2020-2021,2021,2020,   Tic disorders,Female,Agegroup:10–14years–Rate,2.7,,
hospitalisation,2020-2021,2021,2020,   Tic disorders,Male,Agegroup:10–14years–Rate,1.7,,
hospitalisation,2020-2021,2021,2020,   Tic disorders,Total,Agegroup:10–14years–Rate,2.2,,
hospitalisation,2020-2021,2021,2020,   ADHD,Female,Agegroup:10–14years–Rate,21.1,,
hospitalisation,2020-2021,2021,2020,   ADHD,Male,Agegroup:10–14years–Rate,22.9,,
hospitalisation,2020-2021,2021,2020,   ADHD,Total,Agegroup:10–14years–Rate,22.0,,
hospitalisation,2021-2022,2022,2021,Neurocognitive disorders,Female,Agegroup:10–14years–Rate,0.8,,
hospitalisation,2021-2022,2022,2021,Neurocognitive disorders,Male,Agegroup:10–14years–Rate,1.0,,
hospitalisation,2021-2022,2022,2021,Neurocognitive disorders,Total,Agegroup:10–14years–Rate,0.9,,
hospitalisation,2021-2022,2022,2021,Substance-related disorders,Female,Agegroup:10–14years–Rate,11.4,,
hospitalisation,2021-2022,2022,2021,Substance-related disorders,Male,Agegroup:10–14years–Rate,5.5,,
hospitalisation,2021-2022,2022,2021,Substance-related disorders,Total,Agegroup:10–14years–Rate,8.4,,
hospitalisation,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Female,Agegroup:10–14years–Rate,9.8,,
hospitalisation,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Male,Agegroup:10–14years–Rate,8.2,,
hospitalisation,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Total,Agegroup:10–14years–Rate,9.0,,
hospitalisation,2021-2022,2022,2021,Mood disorders,Female,Agegroup:10–14years–Rate,187.7,,
hospitalisation,2021-2022,2022,2021,Mood disorders,Male,Agegroup:10–14years–Rate,31.1,,
hospitalisation,2021-2022,2022,2021,Mood disorders,Total,Agegroup:10–14years–Rate,107.1,,
hospitalisation,2021-2022,2022,2021,Anxiety disorders,Female,Agegroup:10–14years–Rate,92.7,,
hospitalisation,2021-2022,2022,2021,Anxiety disorders,Male,Agegroup:10–14years–Rate,15.2,,
